accident_index,accident_severity,speed_limit,weather_conditions,road_surface_conditions,day_of_week,urban_or_rural_area,light_conditions
2023008033,3,50.0,1.0,1.0,5,2,1
2023008034,2,30.0,1.0,1.0,4,1,1
2023008035,3,60.0,1.0,1.0,4,1,1
2023008036,2,70.0,1.0,2.0,2,1,1
2023008037,3,30.0,1.0,2.0,1,1,1
2023008038,3,50.0,1.0,2.0,2,2,1
2023008039,3,50.0,1.0,1.0,3,2,1
2023008040,3,40.0,5.0,2.0,7,1,4
2023008041,3,30.0,1.0,2.0,6,2,4
2023008042,3,70.0,2.0,1.0,4,1,1
2023008043,2,30.0,1.0,1.0,6,1,1
2023008044,3,30.0,2.0,1.0,6,3,1
2023008045,3,60.0,1.0,1.0,6,2,6
2023008046,2,40.0,1.0,1.0,7,2,1
2023008047,3,60.0,1.0,2.0,6,2,4
2023008048,2,30.0,1.0,2.0,3,1,1
2023008049,3,20.0,1.0,3.0,7,1,1
2023008050,2,70.0,2.0,1.0,4,1,1
2023008051,2,30.0,1.0,1.0,6,2,1
2023008052,3,60.0,1.0,2.0,4,2,4
2023008053,3,60.0,1.0,1.0,7,2,5
2023008054,3,50.0,1.0,1.0,6,1,4
2023008055,3,30.0,2.0,2.0,3,2,6
2023008056,3,40.0,1.0,1.0,2,2,1
2023008057,3,70.0,1.0,1.0,6,1,6
2023008058,3,30.0,3.0,1.0,5,1,4
2023008059,3,30.0,1.0,3.0,5,2,1
2023008060,3,30.0,2.0,1.0,2,2,4
2023008061,3,30.0,1.0,1.0,1,1,1
2023008062,3,70.0,1.0,4.0,7,1,1
2023008063,3,70.0,1.0,1.0,2,1,1
2023008064,2,70.0,1.0,1.0,2,2,1
2023008065,3,40.0,3.0,1.0,2,3,1
2023008066,1,50.0,1.0,1.0,5,2,1
2023008067,3,30.0,1.0,1.0,4,1,5
2023008068,3,40.0,1.0,2.0,1,2,1
2023008069,3,40.0,1.0,1.0,7,1,1
2023008070,3,70.0,2.0,2.0,1,2,1
2023008071,3,60.0,1.0,1.0,1,1,6
2023008072,3,70.0,3.0,1.0,3,2,1
2023008073,3,70.0,8.0,1.0,6,1,1
2023008074,3,70.0,1.0,1.0,2,2,5
2023008075,3,30.0,2.0,1.0,4,1,1
2023008076,3,60.0,1.0,1.0,4,1,4
2023008077,3,40.0,1.0,1.0,3,1,1
2023008078,3,30.0,1.0,2.0,5,1,1
2023008079,3,30.0,1.0,1.0,3,1,5
2023008080,3,40.0,9.0,1.0,3,1,7
2023008081,3,30.0,1.0,2.0,2,1,5
2023008082,2,30.0,1.0,1.0,5,2,1
2023008083,3,40.0,1.0,2.0,6,3,1
2023008084,2,70.0,1.0,1.0,6,1,1
2023008085,3,60.0,1.0,4.0,3,1,4
2023008086,3,30.0,2.0,1.0,6,1,1
2023008087,3,30.0,1.0,3.0,4,1,6
2023008088,3,30.0,4.0,,2,2,1
2023008089,2,30.0,3.0,2.0,6,1,1
2023008090,3,30.0,1.0,3.0,5,2,1
2023008091,3,70.0,1.0,1.0,4,1,4
2023008092,3,40.0,1.0,2.0,1,2,1
2023008093,3,30.0,4.0,1.0,2,3,1
2023008094,3,30.0,1.0,1.0,4,1,5
2023008095,3,30.0,1.0,1.0,3,3,1
2023008096,3,30.0,1.0,1.0,3,1,1
2023008097,2,20.0,1.0,1.0,2,1,1
2023008098,3,70.0,1.0,4.0,5,3,6
2023008099,3,30.0,1.0,2.0,7,2,6
2023008100,3,20.0,1.0,2.0,3,1,1
2023008101,3,30.0,1.0,1.0,4,1,1
2023008102,3,40.0,1.0,1.0,1,1,1
2023008103,3,30.0,1.0,1.0,5,2,4
2023008104,2,20.0,2.0,1.0,7,2,1
2023008105,3,30.0,1.0,1.0,2,1,1
2023008106,3,40.0,1.0,2.0,3,2,4
2023008107,3,30.0,1.0,2.0,5,1,7
2023008108,3,30.0,1.0,1.0,1,1,4
2023008109,3,30.0,1.0,1.0,5,1,1
2023008110,3,30.0,1.0,1.0,5,1,4
2023008111,3,30.0,3.0,1.0,2,1,1
2023008112,3,30.0,1.0,1.0,7,1,1
2023008113,3,20.0,1.0,1.0,1,1,1
2023008114,3,30.0,5.0,1.0,1,1,5
2023008115,3,30.0,1.0,3.0,5,1,1
2023008116,3,30.0,1.0,1.0,3,1,6
2023008117,3,30.0,1.0,2.0,5,1,4
2023008118,3,70.0,5.0,1.0,4,1,1
2023008119,3,50.0,1.0,1.0,3,1,1
2023008120,3,60.0,1.0,2.0,2,3,1
2023008121,3,70.0,1.0,1.0,1,1,5
2023008122,3,70.0,3.0,1.0,6,1,1
2023008123,2,50.0,2.0,1.0,3,2,1
2023008124,3,40.0,1.0,,2,1,1
2023008125,3,30.0,1.0,1.0,5,1,1
2023008126,1,30.0,1.0,1.0,2,1,1
2023008127,2,40.0,1.0,1.0,4,1,1
2023008128,3,70.0,3.0,1.0,6,2,6
2023008129,3,30.0,1.0,2.0,2,1,6
2023008130,3,50.0,1.0,2.0,6,1,1
2023008131,3,30.0,1.0,1.0,6,1,1
2023008132,3,30.0,1.0,1.0,3,1,1
2023008133,3,30.0,1.0,3.0,7,1,5
2023008134,3,30.0,9.0,1.0,1,1,1
2023008135,3,30.0,1.0,2.0,3,2,1
2023008136,2,50.0,1.0,1.0,3,2,1
2023008137,3,70.0,1.0,1.0,1,1,5
2023008138,3,70.0,1.0,2.0,4,2,1
2023008139,3,30.0,1.0,1.0,3,2,5
2023008140,3,70.0,1.0,2.0,1,3,1
2023008141,2,30.0,1.0,2.0,1,1,6
2023008142,3,30.0,1.0,1.0,3,2,5
2023008143,3,50.0,1.0,2.0,6,1,5
2023008144,3,30.0,1.0,1.0,1,2,1
2023008145,3,30.0,2.0,2.0,6,1,1
2023008146,2,30.0,1.0,5.0,5,2,7
2023008147,3,50.0,5.0,4.0,3,1,7
2023008148,3,30.0,1.0,2.0,6,2,1
2023008149,3,40.0,1.0,1.0,4,1,1
2023008150,3,40.0,8.0,2.0,5,2,1
2023008151,3,50.0,1.0,2.0,7,3,1
2023008152,3,70.0,1.0,,4,1,1
2023008153,2,30.0,1.0,1.0,6,1,1
2023008154,3,30.0,2.0,1.0,7,1,1
2023008155,3,30.0,1.0,1.0,3,1,1
2023008156,3,30.0,1.0,3.0,2,2,7
2023008157,3,50.0,1.0,1.0,1,1,1
2023008158,3,20.0,2.0,1.0,5,1,1
2023008159,3,30.0,1.0,1.0,3,2,6
2023008160,3,50.0,1.0,2.0,1,1,1
2023008161,3,40.0,1.0,3.0,6,1,1
2023008162,2,,3.0,1.0,2,1,1
2023008163,3,60.0,1.0,2.0,4,1,1
2023008164,3,50.0,1.0,1.0,3,1,5
2023008165,3,40.0,3.0,1.0,3,1,4
2023008166,3,30.0,1.0,2.0,6,1,1
2023008167,2,70.0,1.0,1.0,2,2,1
2023008168,3,40.0,8.0,1.0,7,1,1
2023008169,3,30.0,3.0,1.0,4,2,1
2023008170,3,30.0,1.0,1.0,3,2,1
2023008171,3,40.0,1.0,1.0,6,1,6
2023008172,3,70.0,1.0,1.0,7,2,4
2023008173,3,30.0,5.0,1.0,1,1,1
2023008174,3,30.0,9.0,1.0,6,2,1
2023008175,3,70.0,1.0,1.0,2,2,1
2023008176,3,70.0,1.0,1.0,7,1,1
2023008177,3,30.0,3.0,3.0,3,2,4
2023008178,3,30.0,1.0,1.0,6,1,1
2023008179,2,40.0,1.0,5.0,7,1,1
2023008180,2,30.0,1.0,1.0,4,1,1
2023008181,1,70.0,1.0,2.0,5,2,5
2023008182,2,30.0,4.0,1.0,3,1,5
2023008183,2,20.0,5.0,2.0,4,1,5
2023008184,3,30.0,1.0,1.0,2,2,1
2023008185,3,30.0,1.0,1.0,4,2,1
2023008186,2,30.0,1.0,1.0,4,2,5
2023008187,3,30.0,2.0,1.0,7,1,1
2023008188,3,50.0,1.0,2.0,2,1,5
2023008189,3,30.0,1.0,3.0,5,2,6
2023008190,3,70.0,1.0,1.0,6,1,1
2023008191,3,30.0,1.0,3.0,1,2,1
2023008192,3,40.0,1.0,1.0,5,1,1
2023008193,3,30.0,9.0,2.0,1,2,1
2023008194,3,30.0,1.0,4.0,1,2,6
2023008195,3,40.0,1.0,1.0,1,2,1
2023008196,3,40.0,1.0,1.0,3,1,1
2023008197,3,50.0,1.0,1.0,5,2,7
2023008198,3,50.0,1.0,1.0,4,1,1
2023008199,3,40.0,1.0,2.0,7,1,1
2023008200,2,30.0,4.0,2.0,3,1,1
2023008201,3,70.0,1.0,4.0,7,1,5
2023008202,3,40.0,1.0,1.0,2,1,1
2023008203,3,70.0,1.0,1.0,2,3,1
2023008204,3,60.0,2.0,1.0,1,1,6
2023008205,3,20.0,1.0,3.0,3,1,1
2023008206,3,30.0,3.0,1.0,6,3,4
2023008207,2,40.0,1.0,5.0,7,1,1
2023008208,2,50.0,1.0,1.0,6,1,1
2023008209,3,40.0,1.0,1.0,3,1,5
2023008210,2,50.0,,1.0,2,1,1
2023008211,3,30.0,1.0,2.0,4,1,1
2023008212,3,30.0,1.0,1.0,5,1,5
2023008213,1,30.0,1.0,2.0,5,2,1
2023008214,3,40.0,1.0,1.0,1,2,4
2023008215,3,40.0,1.0,1.0,7,2,1
2023008216,3,30.0,1.0,1.0,1,1,4
2023008217,3,40.0,1.0,2.0,1,1,1
2023008218,3,30.0,1.0,1.0,2,1,5
2023008219,3,30.0,1.0,2.0,2,1,1
2023008220,3,50.0,1.0,1.0,6,2,4
2023008221,3,30.0,1.0,1.0,5,1,1
2023008222,3,40.0,1.0,1.0,6,3,1
2023008223,2,60.0,1.0,1.0,6,1,5
2023008224,3,70.0,1.0,2.0,1,1,6
2023008225,3,30.0,1.0,2.0,6,1,1
2023008226,3,30.0,1.0,1.0,3,1,5
2023008227,3,50.0,1.0,3.0,6,2,1
2023008228,2,50.0,1.0,1.0,7,2,1
2023008229,3,50.0,1.0,2.0,4,1,6
2023008230,3,30.0,1.0,1.0,2,1,6
2023008231,3,30.0,1.0,1.0,6,1,1
2023008232,3,40.0,1.0,1.0,7,1,1
2023008233,3,50.0,1.0,1.0,1,1,1
2023008234,3,30.0,1.0,5.0,7,2,1
2023008235,2,30.0,2.0,1.0,1,2,1
2023008236,3,50.0,1.0,1.0,2,1,1
2023008237,3,30.0,9.0,1.0,5,1,1
2023008238,3,30.0,1.0,1.0,5,2,1
2023008239,3,30.0,2.0,1.0,7,1,6
2023008240,2,30.0,1.0,1.0,5,1,1
2023008241,3,40.0,4.0,1.0,5,1,1
2023008242,3,30.0,1.0,1.0,3,1,1
2023008243,2,20.0,1.0,1.0,1,1,7
2023008244,3,30.0,1.0,1.0,5,1,1
2023008245,3,30.0,9.0,2.0,7,1,1
2023008246,3,40.0,,2.0,7,2,6
2023008247,3,30.0,1.0,2.0,7,1,1
2023008248,3,40.0,1.0,4.0,5,1,4
2023008249,3,30.0,1.0,2.0,6,2,1
2023008250,3,30.0,1.0,1.0,7,2,7
2023008251,3,30.0,1.0,1.0,4,1,1
2023008252,3,30.0,9.0,3.0,4,3,6
2023008253,1,40.0,1.0,1.0,7,1,1
2023008254,3,30.0,1.0,1.0,1,2,4
2023008255,3,60.0,1.0,1.0,6,3,1
2023008256,3,30.0,1.0,5.0,2,2,6
2023008257,3,30.0,1.0,2.0,5,2,1
2023008258,3,30.0,1.0,1.0,3,2,1
2023008259,3,50.0,1.0,4.0,4,1,1
2023008260,3,30.0,1.0,5.0,5,1,4
2023008261,2,30.0,1.0,1.0,2,2,1
2023008262,3,30.0,1.0,2.0,3,2,4
2023008263,3,30.0,4.0,2.0,4,2,1
2023008264,2,70.0,1.0,1.0,6,3,1
2023008265,3,30.0,2.0,2.0,2,1,1
2023008266,1,50.0,1.0,1.0,2,2,1
2023008267,3,40.0,1.0,2.0,6,2,1
2023008268,3,30.0,1.0,3.0,3,1,4
2023008269,3,30.0,1.0,1.0,3,3,1
2023008270,3,40.0,3.0,1.0,4,1,1
2023008271,3,30.0,1.0,3.0,3,3,1
2023008272,2,30.0,1.0,4.0,5,2,6
2023008273,2,40.0,1.0,1.0,3,1,1
2023008274,3,50.0,1.0,3.0,6,1,1
2023008275,3,40.0,1.0,1.0,2,1,6
2023008276,3,40.0,1.0,1.0,3,1,4
2023008277,3,30.0,1.0,2.0,7,1,6
2023008278,3,30.0,1.0,2.0,4,1,1
2023008279,3,20.0,1.0,2.0,5,1,1
2023008280,2,50.0,1.0,1.0,3,1,4
2023008281,3,70.0,1.0,1.0,5,2,1
2023008282,3,30.0,1.0,3.0,3,1,1
2023008283,3,30.0,1.0,1.0,5,2,1
2023008284,3,30.0,1.0,1.0,7,1,1
2023008285,3,70.0,1.0,2.0,3,2,1
2023008286,3,40.0,8.0,1.0,3,2,1
2023008287,3,20.0,1.0,1.0,1,1,5
2023008288,1,70.0,1.0,1.0,2,1,1
2023008289,2,60.0,3.0,2.0,4,2,1
2023008290,3,30.0,1.0,5.0,4,1,5
2023008291,3,70.0,1.0,1.0,1,1,1
2023008292,3,30.0,1.0,1.0,3,1,6
2023008293,2,30.0,2.0,1.0,2,1,1
2023008294,3,30.0,2.0,2.0,5,2,5
2023008295,3,60.0,1.0,1.0,1,2,1
2023008296,3,40.0,1.0,2.0,4,1,1
2023008297,3,30.0,1.0,1.0,4,1,6
2023008298,3,70.0,1.0,1.0,6,1,6
2023008299,2,30.0,1.0,2.0,7,3,4
2023008300,3,50.0,1.0,1.0,6,2,5
2023008301,3,40.0,1.0,2.0,4,1,1
2023008302,3,30.0,3.0,1.0,3,2,5
2023008303,3,30.0,1.0,1.0,6,3,1
2023008304,3,70.0,1.0,1.0,5,1,1
2023008305,2,30.0,3.0,1.0,5,2,1
2023008306,3,40.0,4.0,1.0,5,1,1
2023008307,3,30.0,1.0,2.0,3,1,4
2023008308,3,50.0,1.0,1.0,7,1,1
2023008309,3,30.0,1.0,2.0,4,1,1
2023008310,3,30.0,2.0,1.0,6,2,1
2023008311,3,30.0,1.0,1.0,7,2,4
2023008312,3,70.0,1.0,1.0,7,1,1
2023008313,2,30.0,1.0,2.0,6,1,1
2023008314,3,30.0,1.0,1.0,4,1,1
2023008315,3,70.0,2.0,1.0,3,1,1
2023008316,3,50.0,1.0,1.0,2,2,1
2023008317,3,30.0,1.0,1.0,3,1,1
2023008318,3,70.0,1.0,1.0,3,1,1
2023008319,3,40.0,1.0,1.0,4,1,1
2023008320,3,30.0,1.0,1.0,5,1,6
2023008321,2,30.0,2.0,1.0,7,2,1
2023008322,3,40.0,9.0,2.0,4,1,4
2023008323,3,50.0,1.0,2.0,6,2,1
2023008324,3,30.0,1.0,2.0,2,2,1
2023008325,2,30.0,9.0,1.0,1,1,1
2023008326,3,30.0,1.0,1.0,6,3,1
2023008327,2,40.0,5.0,2.0,1,1,5
2023008328,3,30.0,1.0,1.0,3,2,1
2023008329,3,30.0,1.0,1.0,1,1,1
2023008330,3,40.0,1.0,3.0,7,1,1
2023008331,3,50.0,3.0,4.0,6,1,1
2023008332,3,30.0,4.0,2.0,5,1,5
2023008333,3,30.0,1.0,5.0,4,3,4
2023008334,3,30.0,1.0,2.0,2,1,1
2023008335,3,30.0,1.0,2.0,2,2,5
2023008336,3,70.0,1.0,1.0,2,2,1
2023008337,3,50.0,1.0,4.0,6,1,1
2023008338,3,30.0,1.0,2.0,6,3,6
2023008339,3,30.0,1.0,1.0,4,1,1
2023008340,3,30.0,1.0,1.0,5,2,5
2023008341,3,40.0,1.0,1.0,2,2,1
2023008342,3,30.0,1.0,4.0,1,2,1
2023008343,3,60.0,1.0,1.0,5,1,5
2023008344,3,50.0,5.0,1.0,5,2,1
2023008345,3,30.0,1.0,1.0,6,1,1
2023008346,3,70.0,1.0,5.0,6,1,1
2023008347,3,50.0,1.0,1.0,5,1,1
2023008348,2,50.0,5.0,1.0,2,1,1
2023008349,3,70.0,1.0,1.0,5,1,1
2023008350,3,30.0,1.0,1.0,6,2,1
2023008351,3,30.0,5.0,1.0,2,2,7
2023008352,2,70.0,1.0,1.0,1,2,1
2023008353,3,50.0,1.0,1.0,6,2,1
2023008354,3,70.0,1.0,1.0,1,2,1
2023008355,3,30.0,3.0,1.0,1,1,1
2023008356,3,40.0,1.0,1.0,6,2,4
2023008357,3,30.0,1.0,3.0,6,3,1
2023008358,3,30.0,1.0,1.0,1,1,1
2023008359,2,30.0,1.0,1.0,5,2,1
2023008360,2,30.0,8.0,1.0,5,1,1
2023008361,3,20.0,1.0,1.0,7,1,6
2023008362,2,40.0,1.0,1.0,2,3,1
2023008363,3,30.0,8.0,1.0,7,1,1
2023008364,3,30.0,1.0,2.0,1,1,1
2023008365,3,30.0,1.0,1.0,3,3,6
2023008366,3,30.0,1.0,1.0,1,2,4
2023008367,3,70.0,1.0,3.0,4,1,6
2023008368,3,30.0,1.0,1.0,3,1,6
2023008369,3,30.0,1.0,2.0,4,2,6
2023008370,2,60.0,1.0,1.0,3,1,1
2023008371,2,40.0,1.0,1.0,6,1,1
2023008372,3,50.0,1.0,1.0,2,1,5
2023008373,3,40.0,1.0,1.0,7,3,1
2023008374,3,70.0,1.0,3.0,5,2,1
2023008375,3,30.0,1.0,1.0,2,1,1
2023008376,3,70.0,1.0,1.0,3,2,4
2023008377,3,60.0,9.0,1.0,1,2,1
2023008378,3,40.0,5.0,1.0,2,3,5
2023008379,3,40.0,1.0,2.0,3,2,5
2023008380,3,40.0,9.0,1.0,1,2,1
2023008381,3,30.0,,2.0,5,1,1
2023008382,3,30.0,1.0,2.0,3,1,1
2023008383,3,70.0,1.0,1.0,4,2,1
2023008384,3,30.0,8.0,1.0,4,2,1
2023008385,3,30.0,1.0,1.0,4,2,1
2023008386,3,50.0,1.0,1.0,1,1,6
2023008387,3,30.0,1.0,1.0,7,2,1
2023008388,3,20.0,1.0,4.0,1,2,4
2023008389,3,50.0,1.0,1.0,7,2,1
2023008390,2,50.0,1.0,1.0,2,1,4
2023008391,3,30.0,1.0,,1,2,1
2023008392,2,70.0,1.0,1.0,3,1,1
2023008393,3,30.0,4.0,1.0,4,2,1
2023008394,3,30.0,1.0,1.0,7,2,1
2023008395,3,30.0,1.0,1.0,5,1,1
2023008396,3,40.0,1.0,1.0,6,2,1
2023008397,3,30.0,1.0,2.0,4,3,1
2023008398,3,30.0,9.0,3.0,3,1,5
2023008399,3,60.0,1.0,1.0,6,2,6
2023008400,3,20.0,1.0,2.0,5,1,1
2023008401,3,50.0,1.0,1.0,2,2,1
2023008402,3,40.0,1.0,2.0,1,1,4
2023008403,3,70.0,1.0,1.0,3,1,1
2023008404,3,40.0,1.0,2.0,6,2,4
2023008405,3,30.0,1.0,2.0,1,1,1
2023008406,3,30.0,1.0,2.0,7,1,1
2023008407,1,70.0,5.0,2.0,2,3,1
2023008408,3,60.0,1.0,1.0,5,2,1
2023008409,3,30.0,1.0,1.0,6,2,4
2023008410,3,40.0,3.0,1.0,3,2,1
2023008411,3,30.0,3.0,1.0,7,2,1
2023008412,3,70.0,1.0,1.0,5,1,1
2023008413,3,70.0,,1.0,6,1,1
2023008414,3,70.0,1.0,2.0,6,1,1
2023008415,2,70.0,1.0,1.0,3,1,6
2023008416,2,70.0,1.0,1.0,2,1,4
2023008417,3,30.0,1.0,2.0,2,2,5
2023008418,3,60.0,1.0,1.0,2,1,1
2023008419,3,50.0,1.0,1.0,1,2,1
2023008420,2,70.0,1.0,4.0,7,2,1
2023008421,3,40.0,3.0,2.0,4,1,1
2023008422,3,30.0,1.0,1.0,5,1,6
2023008423,3,40.0,1.0,1.0,3,2,5
2023008424,1,40.0,1.0,1.0,5,2,1
2023008425,2,30.0,1.0,1.0,4,2,5
2023008426,3,30.0,2.0,1.0,1,1,1
2023008427,2,40.0,1.0,3.0,1,3,1
2023008428,3,30.0,1.0,4.0,4,2,1
2023008429,3,30.0,1.0,2.0,6,1,1
2023008430,2,30.0,2.0,1.0,3,1,5
2023008431,3,70.0,1.0,1.0,4,2,1
2023008432,3,50.0,1.0,1.0,1,1,5
2023008433,2,20.0,1.0,1.0,6,2,1
2023008434,3,50.0,4.0,1.0,1,2,7
2023008435,3,50.0,,2.0,6,1,6
2023008436,3,20.0,8.0,2.0,5,2,4
2023008437,3,30.0,1.0,2.0,3,1,1
2023008438,2,40.0,1.0,1.0,3,1,1
2023008439,3,30.0,1.0,2.0,1,2,1
2023008440,3,50.0,1.0,1.0,4,2,1
2023008441,3,30.0,3.0,2.0,1,1,1
2023008442,3,30.0,3.0,1.0,5,1,4
2023008443,3,70.0,1.0,1.0,4,1,1
2023008444,3,30.0,1.0,1.0,1,1,1
2023008445,3,50.0,5.0,1.0,6,2,4
2023008446,3,30.0,1.0,5.0,7,2,1
2023008447,3,30.0,3.0,1.0,6,2,5
2023008448,3,30.0,5.0,3.0,3,1,1
2023008449,2,30.0,1.0,1.0,5,1,1
2023008450,3,30.0,2.0,1.0,7,1,1
2023008451,3,30.0,1.0,1.0,1,1,1
2023008452,2,40.0,1.0,1.0,1,2,1
2023008453,3,40.0,1.0,1.0,6,1,1
2023008454,3,30.0,1.0,1.0,7,1,6
2023008455,3,70.0,1.0,2.0,6,1,6
2023008456,2,30.0,4.0,1.0,6,1,1
2023008457,3,30.0,1.0,1.0,6,1,6
2023008458,3,40.0,1.0,1.0,2,1,7
2023008459,3,30.0,1.0,2.0,7,1,1
2023008460,3,30.0,1.0,2.0,7,1,6
2023008461,3,30.0,,1.0,4,1,7
2023008462,3,60.0,1.0,1.0,2,1,5
2023008463,3,40.0,1.0,1.0,3,2,1
2023008464,3,30.0,1.0,3.0,4,1,1
2023008465,3,30.0,4.0,1.0,5,2,1
2023008466,3,60.0,1.0,2.0,4,1,7
2023008467,3,40.0,1.0,1.0,7,1,1
2023008468,3,30.0,9.0,1.0,6,1,6
2023008469,3,30.0,3.0,4.0,1,1,1
2023008470,1,30.0,1.0,1.0,1,1,1
2023008471,3,30.0,1.0,2.0,1,1,6
2023008472,3,60.0,2.0,,4,1,6
2023008473,3,30.0,1.0,1.0,1,2,1
2023008474,3,30.0,2.0,2.0,1,1,7
2023008475,3,70.0,1.0,3.0,6,1,6
2023008476,3,40.0,1.0,2.0,2,2,6
2023008477,2,40.0,1.0,1.0,1,1,1
2023008478,3,30.0,1.0,1.0,2,1,7
2023008479,3,40.0,1.0,1.0,3,1,5
2023008480,3,40.0,1.0,1.0,4,1,6
2023008481,1,30.0,1.0,1.0,2,1,1
2023008482,3,70.0,8.0,1.0,7,2,1
2023008483,3,70.0,1.0,2.0,6,2,6
2023008484,3,50.0,1.0,2.0,4,1,1
2023008485,3,30.0,2.0,2.0,7,1,5
2023008486,3,30.0,1.0,3.0,7,1,7
2023008487,2,30.0,1.0,1.0,4,1,5
2023008488,3,30.0,1.0,2.0,5,2,1
2023008489,3,50.0,1.0,2.0,2,1,1
2023008490,3,30.0,1.0,4.0,1,1,1
2023008491,3,70.0,5.0,1.0,7,1,4
2023008492,2,30.0,1.0,1.0,6,2,1
2023008493,3,30.0,1.0,2.0,6,1,1
2023008494,3,40.0,1.0,3.0,5,2,1
2023008495,3,30.0,1.0,2.0,2,2,6
2023008496,3,70.0,2.0,,6,1,1
2023008497,3,70.0,1.0,1.0,2,1,1
2023008498,3,30.0,1.0,2.0,3,1,1
2023008499,3,30.0,1.0,2.0,1,1,1
2023008500,3,30.0,1.0,2.0,3,2,1
2023008501,3,40.0,1.0,2.0,4,2,1
2023008502,3,30.0,1.0,1.0,1,1,1
2023008503,3,50.0,1.0,2.0,3,1,1
2023008504,3,30.0,5.0,1.0,3,2,6
2023008505,2,40.0,1.0,4.0,7,2,1
2023008506,3,50.0,1.0,1.0,7,2,7
2023008507,1,30.0,1.0,1.0,1,1,5
2023008508,3,30.0,1.0,5.0,2,1,5
2023008509,3,30.0,1.0,1.0,4,1,1
2023008510,3,30.0,2.0,1.0,5,1,4
2023008511,3,30.0,1.0,2.0,6,2,5
2023008512,3,30.0,1.0,,5,1,1
2023008513,3,70.0,8.0,1.0,5,2,1
2023008514,3,70.0,1.0,2.0,4,2,1
2023008515,3,60.0,1.0,1.0,1,1,1
2023008516,3,30.0,1.0,1.0,1,2,1
2023008517,3,50.0,1.0,1.0,7,1,7
2023008518,3,30.0,1.0,1.0,1,1,4
2023008519,3,30.0,1.0,1.0,5,2,1
2023008520,3,30.0,1.0,1.0,2,2,1
2023008521,3,30.0,1.0,2.0,3,2,1
2023008522,3,30.0,2.0,1.0,7,2,1
2023008523,2,30.0,2.0,1.0,5,2,4
2023008524,3,70.0,1.0,1.0,4,1,1
2023008525,3,30.0,1.0,1.0,1,2,1
2023008526,2,70.0,1.0,1.0,7,1,1
2023008527,3,30.0,1.0,1.0,3,1,1
2023008528,3,30.0,1.0,3.0,1,2,1
2023008529,3,30.0,1.0,1.0,1,2,5
2023008530,3,40.0,1.0,1.0,1,1,1
2023008531,3,20.0,2.0,2.0,6,1,4
2023008532,1,30.0,1.0,1.0,7,3,5
2023008533,3,30.0,9.0,1.0,2,1,1
2023008534,3,30.0,2.0,1.0,7,3,1
2023008535,3,50.0,1.0,3.0,3,2,5
2023008536,3,30.0,1.0,3.0,7,2,1
2023008537,2,30.0,1.0,1.0,7,1,5
2023008538,3,,1.0,1.0,7,1,1
2023008539,3,30.0,1.0,1.0,5,1,5
2023008540,3,50.0,1.0,2.0,2,2,1
2023008541,3,50.0,1.0,1.0,6,1,6
2023008542,3,70.0,1.0,1.0,4,2,5
2023008543,3,30.0,5.0,2.0,7,2,1
2023008544,3,40.0,1.0,1.0,6,1,1
2023008545,3,30.0,1.0,1.0,4,2,1
2023008546,3,40.0,1.0,2.0,6,1,1
2023008547,3,30.0,4.0,2.0,5,1,1
2023008548,3,30.0,1.0,2.0,3,1,4
2023008549,3,70.0,2.0,3.0,5,1,7
2023008550,2,30.0,,1.0,2,2,5
2023008551,3,70.0,3.0,1.0,3,2,1
2023008552,2,70.0,1.0,1.0,7,1,4
2023008553,3,30.0,1.0,1.0,7,2,1
2023008554,3,30.0,1.0,1.0,4,2,1
2023008555,3,30.0,1.0,1.0,3,1,1
2023008556,3,70.0,1.0,1.0,3,2,7
2023008557,2,30.0,1.0,1.0,3,1,1
2023008558,3,40.0,1.0,1.0,5,2,1
2023008559,3,40.0,1.0,1.0,1,2,1
2023008560,3,70.0,1.0,2.0,2,1,4
2023008561,3,50.0,1.0,1.0,3,1,1
2023008562,3,40.0,2.0,1.0,3,2,6
2023008563,3,30.0,1.0,5.0,5,2,1
2023008564,3,30.0,1.0,2.0,2,1,1
2023008565,3,30.0,1.0,1.0,2,1,5
2023008566,3,70.0,9.0,1.0,7,1,1
2023008567,3,50.0,3.0,1.0,4,1,4
2023008568,3,50.0,1.0,1.0,2,1,4
2023008569,3,40.0,1.0,1.0,2,1,4
2023008570,3,30.0,1.0,1.0,7,1,6
2023008571,3,30.0,1.0,1.0,3,1,5
2023008572,3,30.0,2.0,1.0,7,2,4
2023008573,3,30.0,1.0,1.0,1,1,7
2023008574,3,50.0,1.0,1.0,3,1,1
2023008575,3,30.0,1.0,3.0,6,1,6
2023008576,2,50.0,3.0,1.0,5,2,1
2023008577,3,40.0,1.0,1.0,2,1,1
2023008578,3,30.0,3.0,1.0,1,1,5
2023008579,3,30.0,1.0,1.0,3,2,1
2023008580,2,30.0,1.0,1.0,6,2,1
2023008581,3,30.0,1.0,1.0,4,2,1
2023008582,3,50.0,1.0,1.0,5,1,1
2023008583,3,30.0,4.0,2.0,6,1,1
2023008584,3,60.0,3.0,1.0,7,1,1
2023008585,3,50.0,1.0,1.0,5,1,1
2023008586,3,30.0,1.0,4.0,6,1,4
2023008587,3,50.0,1.0,1.0,5,1,4
2023008588,3,40.0,1.0,1.0,3,1,1
2023008589,3,50.0,1.0,1.0,1,2,6
2023008590,3,30.0,1.0,1.0,1,2,1
2023008591,3,30.0,3.0,,2,1,1
